,wins_difference,draws_difference,loses_difference,points_per_game_difference,ranking_difference,goal_diff_per_game_difference
276,0.13784967981125718,-0.15739804516346476,0.01954836535220761,0.25,1.0,0.31999999999999995
277,0.14730694354315377,-0.03634003893575602,-0.1109669046073978,0.3999999999999999,-74.0,0.39
278,0.05705300988319861,-0.07771787960467202,0.020664869721473494,0.08999999999999986,-26.0,-0.10999999999999999
279,-0.09183673469387754,0.0272108843537415,0.06462585034013607,-0.25,6.0,-0.30999999999999994
280,-0.2627177700348432,0.025087108013937293,0.2376306620209059,-0.7599999999999998,17.0,-1.3199999999999998
281,0.1168117269812185,-0.0874942739349519,-0.02931745304626665,0.26,-16.0,0.62
282,-0.16001773049645385,0.017287234042553196,0.14273049645390073,-0.45999999999999996,26.0,-1.18
283,-0.01218161683277963,0.04097452934662238,-0.028792912513842722,0.0,5.0,-0.22999999999999998
284,-0.11869918699186993,-0.16693766937669374,0.28563685636856373,-0.5199999999999998,29.0,-0.19000000000000006
285,0.007092198581560294,0.08611955420466061,-0.09321175278622085,0.1100000000000001,-47.0,0.43000000000000005
286,-0.10096153846153844,0.01642628205128205,0.08453525641025639,-0.28,-9.0,-0.51
287,-0.12391304347826082,0.007608695652173925,0.11630434782608697,-0.3600000000000003,15.0,-0.37
288,-0.16958041958041958,0.08391608391608393,0.08566433566433566,-0.42999999999999994,2.0,-0.5100000000000001
289,-0.1545893719806763,0.09098228663446056,0.06360708534621576,-0.3699999999999999,78.0,-0.2799999999999999
290,-0.33436532507739936,0.11455108359133126,0.2198142414860681,-0.8899999999999999,16.0,-1.4300000000000002
291,-0.13287316652286457,0.05953408110440034,0.07333908541846418,-0.33999999999999986,-14.0,-0.44999999999999996
292,-0.04870557261956998,-0.03729706011408512,0.08600263273365513,-0.18000000000000016,-31.0,-0.18999999999999995
293,0.055437853107344615,-0.0858050847457627,0.030367231638418035,0.08000000000000007,-18.0,0.10999999999999999
294,0.046704722366372575,0.023871302542812667,-0.07057602490918527,0.16000000000000014,-2.0,0.19999999999999996
295,0.01212658976634129,0.018337769890564903,-0.030464359656906248,0.06000000000000005,-10.0,-0.19000000000000006
296,0.25927889713679747,0.09544008483563096,-0.35471898197242846,0.8700000000000001,-30.0,0.85
297,0.18353576248313086,0.01855600539811067,-0.20209176788124156,0.5700000000000001,-17.0,1.1700000000000002
298,-0.2220744680851064,0.010970744680851074,0.21110372340425532,-0.6499999999999999,-14.0,-1.1400000000000001
299,0.3204099821746881,-0.21702317290552586,-0.10338680926916222,0.7499999999999998,-1.0,0.7700000000000001
300,-0.018394648829431426,0.005852842809364545,0.012541806020066881,-0.04999999999999982,3.0,-0.13000000000000012
301,-0.07897286821705429,0.11482558139534882,-0.03585271317829458,-0.1200000000000001,-16.0,0.08000000000000007
302,-0.08901432913590968,-0.006947459834997838,0.09596178897090751,-0.27,1.0,-0.97
303,-0.5027117229870672,0.19816437213183147,0.3045473508552357,-1.3099999999999998,29.0,-1.7000000000000002
304,-0.2320525783619818,0.08493427704752274,0.14711830131445908,-0.6100000000000003,12.0,-0.6599999999999999
305,-0.16228619107217357,0.0917813934084272,0.07050479766374634,-0.3999999999999999,4.0,0.04999999999999982
306,-0.23899059871350814,0.13211281543790201,0.10687778327560615,-0.5800000000000001,10.0,-1.0999999999999999
307,-0.16922421142369992,0.13895993179880647,0.030264279624893434,-0.36999999999999966,2.0,-0.3900000000000001
308,0.14818223653934648,-0.0796134376438104,-0.06856879889553613,0.3699999999999999,-15.0,0.92
309,0.053804119377889925,-0.12021857923497267,0.0664144598570828,0.050000000000000044,-36.0,0.21999999999999997
310,0.1625874125874125,-0.09615384615384615,-0.06643356643356643,0.40000000000000013,-14.0,0.13000000000000012
311,-0.010204081632653073,-0.036989795918367346,0.04719387755102039,-0.07000000000000006,-48.0,-0.21999999999999997
312,-0.03296703296703296,-0.05311355311355315,0.08608058608058608,-0.1499999999999999,-4.0,0.27
313,0.10993589743589743,-0.0006410256410256387,-0.10929487179487182,0.33000000000000007,-21.0,0.53
314,0.1436274509803921,-0.05294117647058827,-0.09068627450980393,0.3700000000000001,1.0,0.6300000000000001
315,0.08990913438546155,0.028216164514586306,-0.11812529890004783,0.30000000000000027,-23.0,0.3699999999999999
316,0.09999999999999998,-0.009803921568627416,-0.09019607843137253,0.29000000000000004,-20.0,0.11000000000000004
317,0.18754605747973468,-0.04900515843773029,-0.13854089904200442,0.51,-16.0,0.8
318,0.05102040816326525,0.1116780045351474,-0.16269841269841273,0.27,-16.0,0.24
319,0.11195542046605866,-0.049138804457953406,-0.06281661600810537,0.29000000000000004,-2.0,0.3700000000000001
320,0.10635792778649922,-0.09693877551020408,-0.009419152276295112,0.21999999999999997,-1.0,0.32999999999999996
321,-0.011760636457972984,0.03804911795226565,-0.026288481494292637,0.010000000000000009,24.0,0.39999999999999997
322,-0.061207609594706336,0.11414392059553352,-0.05293631100082713,-0.07000000000000006,-11.0,0.1399999999999999
323,0.11939375193318891,-0.02443550881534176,-0.0949582431178472,0.32999999999999985,-17.0,0.7100000000000001
324,0.057823129251700744,0.08503401360544219,-0.14285714285714285,0.26,-38.0,0.5599999999999999
325,-0.05797773654916516,-0.025510204081632654,0.08348794063079779,-0.18999999999999995,47.0,-0.69
326,0.23076923076923073,-0.033653846153846145,-0.1971153846153846,0.6600000000000001,-13.0,1.04
327,-0.025015634771732354,0.06504065040650403,-0.04002501563477173,-0.010000000000000009,38.0,-0.010000000000000009
328,-0.12007504690431525,0.012507817385866149,0.10756722951844902,-0.3500000000000001,-15.0,-0.3999999999999999
329,-0.09583333333333327,-0.008333333333333304,0.10416666666666666,-0.29000000000000004,-3.0,-0.3900000000000001
330,-0.0028011204481792618,-0.0938375350140056,0.09663865546218489,-0.10000000000000009,34.0,0.30000000000000004
331,0.062141779788838614,0.060633484162895934,-0.12277526395173455,0.25,-19.0,0.29
332,-0.04347826086956519,0.0843989769820972,-0.04092071611253195,-0.050000000000000044,-11.0,-0.25
333,-0.04406779661016952,-0.04519774011299432,0.08926553672316384,-0.16999999999999993,7.0,-0.44
334,-0.045133437990580894,0.056122448979591844,-0.010989010989011005,-0.08000000000000007,-38.0,-0.22999999999999998
335,0.12896222318714712,-0.011723838471558834,-0.11723838471558837,0.3699999999999999,-35.0,0.4600000000000001
336,-0.010204081632653073,0.15249433106575963,-0.1422902494331066,0.13000000000000012,23.0,0.14
337,-0.0604395604395605,-0.001831501831501825,0.06227106227106227,-0.17999999999999994,-8.0,-0.26
338,-0.05859117840684658,0.030941408821593158,0.027649769585253448,-0.15000000000000013,35.0,-0.16000000000000003
339,-0.00524616626311547,-0.07546408393866022,0.08071025020177564,-0.08999999999999986,9.0,-0.48999999999999994
340,-0.22056514913657765,0.07064364207221349,0.14992150706436422,-0.5900000000000001,61.0,-0.8200000000000001
341,0.06818181818181823,0.0625,-0.13068181818181818,0.26,1.0,0.9099999999999999
342,-0.17319787131107883,0.14465408805031443,0.0285437832607644,-0.3799999999999999,53.0,-0.93
343,-0.02878848460615757,0.05517792882846864,-0.02638944422231107,-0.040000000000000036,-2.0,-0.20999999999999996
344,-0.04779411764705882,0.06127450980392157,-0.013480392156862725,-0.08000000000000007,2.0,-0.24
345,-0.2057692307692307,-0.007692307692307665,0.21346153846153848,-0.6200000000000001,18.0,-0.9200000000000002
346,0.0301659125188537,-0.040723981900452455,0.010558069381598811,0.04999999999999982,38.0,0.030000000000000027
347,-0.08710801393728229,0.0656213704994193,0.02148664343786294,-0.20000000000000018,-11.0,-0.6699999999999999
348,-0.061224489795918324,0.040816326530612235,0.020408163265306117,-0.1399999999999999,39.0,-0.09999999999999998
349,-0.09615384615384615,-0.05555555555555555,0.15170940170940173,-0.3500000000000001,-22.0,-0.47
350,-0.1440677966101695,-0.035393818544366906,0.17946161515453637,-0.45999999999999996,27.0,-0.55
351,-0.14347826086956517,0.09420289855072461,0.04927536231884058,-0.3400000000000001,9.0,-0.36000000000000004
352,-0.11720158672917413,-0.026325279480706815,0.143526866209881,-0.3799999999999999,11.0,-0.8600000000000001
353,0.017006802721088454,0.03741496598639457,-0.054421768707483,0.07999999999999985,-33.0,0.08999999999999997
354,0.002616431187859758,-0.08320251177394036,0.08058608058608058,-0.08000000000000007,46.0,-0.29999999999999993
355,0.0007680491551458335,-0.11597542242703535,0.1152073732718894,-0.10999999999999988,3.0,-0.3999999999999999
356,0.160377358490566,0.0011792452830188815,-0.1615566037735849,0.48,-11.0,1.01
357,0.05929487179487175,-0.0352564102564103,-0.024038461538461536,0.14000000000000012,1.0,0.06000000000000005
358,0.05368234250221826,-0.10780834072759538,0.054125998225377114,0.050000000000000044,-27.0,-0.07999999999999996
359,0.11118737131091283,0.019217570350034324,-0.13040494166094715,0.34999999999999987,-20.0,0.77
360,0.12191582002902757,-0.0677310111272375,-0.05418480890179003,0.2999999999999998,-5.0,0.78
361,-0.11609620721554115,0.02636447733580019,0.08973172987974098,-0.31999999999999984,15.0,-0.54
362,0.0008028904054596664,-0.02408671216378963,0.023283821758329992,-0.020000000000000018,1.0,0.22999999999999998
363,0.09219554030874777,-0.06132075471698112,-0.030874785591766735,0.21999999999999997,-12.0,0.10000000000000009
364,0.10855405992184108,-0.09335649153278333,-0.015197568389057753,0.22999999999999998,-3.0,0.3600000000000001
365,0.01716141001855298,-0.056122448979591844,0.038961038961038974,-0.010000000000000009,10.0,0.49
366,0.19895104895104898,-0.042307692307692324,-0.15664335664335666,0.55,-13.0,1.27
367,0.06384092098377808,-0.0015698587127158659,-0.06227106227106227,0.18999999999999995,-6.0,0.27
368,0.027198211624441138,0.03688524590163936,-0.06408345752608047,0.10999999999999988,-5.0,0.61
369,-0.20219780219780215,-0.01721611721611721,0.21941391941391944,-0.6200000000000001,16.0,-0.32
370,0.05102040816326525,-0.017406962785114055,-0.03361344537815128,0.1399999999999999,-1.0,0.42999999999999994
371,-0.05519339417644503,0.12125162972620601,-0.06605823554976098,-0.040000000000000036,-2.0,0.22999999999999993
372,0.160377358490566,0.0011792452830188815,-0.1615566037735849,0.48,-11.0,1.01
373,0.05929487179487175,-0.0352564102564103,-0.024038461538461536,0.14000000000000012,1.0,0.06000000000000005
374,0.027198211624441138,0.03688524590163936,-0.06408345752608047,0.10999999999999988,-5.0,0.61
375,-0.20219780219780215,-0.01721611721611721,0.21941391941391944,-0.6200000000000001,16.0,-0.32
376,0.05368234250221826,-0.10780834072759538,0.054125998225377114,0.050000000000000044,-27.0,-0.07999999999999996
377,0.11118737131091283,0.019217570350034324,-0.13040494166094715,0.34999999999999987,-20.0,0.77
378,0.05102040816326525,-0.017406962785114055,-0.03361344537815128,0.1399999999999999,-1.0,0.42999999999999994
379,-0.05519339417644503,0.12125162972620601,-0.06605823554976098,-0.040000000000000036,-2.0,0.22999999999999993
380,-0.11609620721554115,0.02636447733580019,0.08973172987974098,-0.31999999999999984,15.0,-0.54
381,0.12191582002902757,-0.0677310111272375,-0.05418480890179003,0.2999999999999998,-5.0,0.78
382,0.06384092098377808,-0.0015698587127158659,-0.06227106227106227,0.18999999999999995,-6.0,0.27
383,0.19895104895104898,-0.042307692307692324,-0.15664335664335666,0.55,-13.0,1.27
384,0.0008028904054596664,-0.02408671216378963,0.023283821758329992,-0.020000000000000018,1.0,0.22999999999999998
385,0.01716141001855298,-0.056122448979591844,0.038961038961038974,-0.010000000000000009,10.0,0.49
386,0.09219554030874777,-0.06132075471698112,-0.030874785591766735,0.21999999999999997,-12.0,0.10000000000000009
387,0.10855405992184108,-0.09335649153278333,-0.015197568389057753,0.22999999999999998,-3.0,0.3600000000000001
388,-0.14583333333333337,0.08333333333333334,0.0625,-0.3500000000000001,-1.0,-0.45
389,0.060975609756097615,-0.053658536585365874,-0.007317073170731714,0.13000000000000012,29.0,0.07999999999999996
390,-0.18597560975609762,0.10365853658536586,0.08231707317073172,-0.4500000000000002,20.0,-0.33
391,-0.02083333333333337,0.033333333333333354,-0.012500000000000011,-0.030000000000000027,-50.0,-0.19999999999999996
392,0.125,-0.04999999999999999,-0.07500000000000001,0.32000000000000006,-49.0,0.25000000000000006
393,-0.040142276422764245,0.02032520325203252,0.019817073170731725,-0.10000000000000009,21.0,0.12
394,-0.09193245778611625,-0.04002501563477173,0.13195747342088804,-0.31000000000000005,6.0,-0.28
395,-0.013605442176870763,-0.023809523809523808,0.03741496598639457,-0.06999999999999984,-4.0,-0.5
396,0.03767660910518045,-0.03663003663003664,-0.001046572475143892,0.07000000000000028,-38.0,0.010000000000000009
397,0.04065040650406504,0.05284552845528456,-0.09349593495934959,0.16999999999999993,28.0,-0.22999999999999998
398,0.0542558486809358,0.07665505226480837,-0.13091090094574415,0.23999999999999977,32.0,0.27
399,0.05128205128205121,-0.01282051282051283,-0.038461538461538464,0.14000000000000012,-34.0,0.51
400,0.19664031620553357,-0.12055335968379444,-0.07608695652173914,0.47,-33.0,0.29000000000000004
401,0.08958566629339304,-0.05543113101903696,-0.034154535274356135,0.21999999999999997,-1.0,-0.09999999999999998
402,0.16327474560592048,-0.0818686401480111,-0.08140610545790933,0.3999999999999999,-4.0,0.51
403,-0.05622009569377995,0.01674641148325362,0.03947368421052633,-0.1499999999999999,-28.0,-0.12
404,-0.2528604118993135,0.13729977116704806,0.11556064073226546,-0.6199999999999999,5.0,-0.41000000000000003
405,-0.03336557059961309,0.03868471953578334,-0.005319148936170193,-0.07000000000000006,29.0,0.21999999999999997
406,0.07542147293700086,0.09760425909494233,-0.1730257320319432,0.33000000000000007,-17.0,0.6600000000000001
407,0.11477761836441891,-0.02080344332855094,-0.093974175035868,0.32000000000000006,-29.0,0.72
408,-0.020148462354188768,0.01696712619300106,0.003181336161187681,-0.040000000000000036,-13.0,-0.10999999999999988
409,-0.019207683073229287,0.10144057623049221,-0.0822328931572629,0.050000000000000044,25.0,0.04999999999999999
410,-0.09462915601023014,0.0038363171355498826,0.09079283887468031,-0.28,42.0,-0.6100000000000001
411,-0.09556993529118962,-0.08063713290194127,0.1762070681931309,-0.3700000000000001,4.0,-0.77
412,0.006211180124223614,0.05403726708074533,-0.06024844720496897,0.08000000000000007,-10.0,0.08000000000000002
413,0.08935128518971847,0.02815177478580172,-0.11750305997552019,0.30000000000000027,-4.0,0.47
414,0.2861476238624873,-0.09656218402426692,-0.1895854398382204,0.76,-23.0,1.3
415,-0.20300751879699247,0.07067669172932331,0.1323308270676692,-0.5399999999999998,29.0,-0.9100000000000001
416,-0.29235880398671094,0.04252491694352159,0.24983388704318937,-0.8400000000000001,33.0,-1.3800000000000001
417,0.19679633867276886,-0.12471395881006864,-0.07208237986270022,0.45999999999999974,-19.0,0.8300000000000001
418,0.04166666666666663,-0.05729166666666666,0.015625,0.07000000000000006,-14.0,0.7100000000000001
419,-0.1578099838969404,0.09742351046698872,0.06038647342995168,-0.3699999999999999,-38.0,-0.13
420,0.03009259259259256,-0.08043981481481483,0.05034722222222221,0.010000000000000009,46.0,0.16000000000000003
421,0.16938405797101447,-0.07427536231884055,-0.09510869565217389,0.42999999999999994,-22.0,0.68
422,-0.01157407407407407,-0.023148148148148168,0.03472222222222221,-0.06000000000000005,60.0,-0.55
423,0.12771739130434784,-0.01698369565217389,-0.11073369565217389,0.3599999999999999,-8.0,-0.030000000000000027
424,0.35999999999999993,-0.14500000000000002,-0.21500000000000002,0.9399999999999997,-52.0,1.86
425,-0.1428571428571429,0.047619047619047616,0.09523809523809523,-0.3799999999999999,1.0,-0.5899999999999999
426,0.19999999999999996,-0.11071428571428571,-0.08928571428571427,0.48999999999999977,-11.0,1.25
427,0.3028571428571429,-0.08190476190476192,-0.22095238095238098,0.8299999999999998,-42.0,1.2
428,-0.05714285714285705,0.0630952380952381,-0.005952380952380959,-0.10999999999999988,10.0,-0.6600000000000001
429,-0.15999999999999998,0.03428571428571431,0.12571428571428575,-0.44999999999999996,41.0,-0.6100000000000001
430,-0.11011904761904762,0.05654761904761904,0.053571428571428575,-0.28,-44.0,-0.75
431,-0.0664160401002506,0.03007518796992481,0.03634085213032581,-0.17000000000000015,-18.0,0.18999999999999995
432,-0.05654761904761907,-0.05654761904761904,0.11309523809523811,-0.2200000000000002,32.0,0.17999999999999994
433,0.10025062656641609,0.03007518796992481,-0.13032581453634087,0.33000000000000007,-6.0,0.76
434,0.009868421052631526,-0.08662280701754385,0.0767543859649123,-0.050000000000000044,50.0,-0.010000000000000009
435,0.16666666666666669,0.0,-0.16666666666666669,0.5000000000000002,12.0,0.5700000000000001
436,0.10869565217391308,-0.10869565217391303,0.0,0.20999999999999996,2.0,-0.09000000000000008
437,-0.15306122448979587,0.05714285714285716,0.09591836734693876,-0.40000000000000013,13.0,-0.69
438,0.29166666666666663,-0.08333333333333334,-0.20833333333333334,0.79,-58.0,1.44
439,0.1643132220795892,-0.04557124518613609,-0.11874197689345314,0.44999999999999996,6.0,0.61
440,0.15843023255813948,-0.07957848837209303,-0.07885174418604651,0.40000000000000013,-13.0,0.9400000000000001
441,0.13749999999999996,-0.05416666666666667,-0.08333333333333334,0.3599999999999999,-57.0,0.5700000000000001
442,-0.19679633867276886,0.12471395881006864,0.07208237986270022,-0.45999999999999974,17.0,-0.44000000000000006
443,-0.19047619047619052,0.047619047619047616,0.14285714285714288,-0.53,3.0,-0.6599999999999999
444,-0.17391304347826086,0.04782608695652174,0.12608695652173912,-0.47,10.0,-0.47
445,0.020930232558139528,0.011046511627906985,-0.03197674418604651,0.07000000000000028,-1.0,-0.21999999999999997
446,-0.20807453416149074,0.04451345755693581,0.16356107660455485,-0.5799999999999998,10.0,-0.46999999999999986
447,-0.21036585365853655,0.0060975609756097615,0.20426829268292682,-0.6200000000000001,48.0,-0.9199999999999999
448,-0.02608695652173909,-0.02282608695652172,0.048913043478260865,-0.10999999999999988,4.0,-0.78
449,-0.057491289198606355,0.0058072009291521565,0.05168408826945414,-0.16999999999999993,5.0,0.08000000000000007
450,0.05714285714285705,-0.0630952380952381,0.005952380952380959,0.10999999999999988,-10.0,0.6600000000000001
451,0.08854718981972431,-0.09172852598091197,0.003181336161187681,0.16999999999999993,-11.0,-0.19999999999999996
452,0.2071641791044776,-0.17582089552238808,-0.03134328358208954,0.4500000000000002,6.0,0.48
453,0.009615384615384581,0.020833333333333343,-0.03044871794871795,0.04999999999999982,10.0,-0.45999999999999996
454,-0.067451205510907,-0.08582089552238806,0.15327210103329506,-0.2799999999999998,32.0,-0.29999999999999993
455,0.265,-0.11083333333333337,-0.15416666666666665,0.6800000000000002,-36.0,1.24
456,-0.2746153846153846,0.09000000000000002,0.1846153846153846,-0.73,26.0,-0.7799999999999999
457,0.057835820895522416,0.06498756218905472,-0.1228233830845771,0.22999999999999998,-42.0,0.7599999999999999
458,-0.05294117647058816,0.04607843137254902,0.006862745098039219,-0.10999999999999988,-15.0,0.1299999999999999
459,0.16820276497695857,-0.06747860434496378,-0.10072416063199471,0.43999999999999995,-3.0,1.0999999999999999
460,-0.2714285714285714,0.09489795918367347,0.17653061224489794,-0.72,-1.0,-1.54
461,0.050284629981024676,0.01865907653383933,-0.068943706514864,0.17000000000000015,-11.0,0.5700000000000001
462,-0.21848739495798325,0.04881952781112445,0.16966786714685872,-0.6100000000000001,14.0,-1.67
463,0.10322580645161283,-0.027419354838709692,-0.07580645161290323,0.28,4.0,0.44000000000000017
464,0.23142857142857148,-0.04357142857142854,-0.18785714285714283,0.6500000000000001,-48.0,0.99
465,0.11519607843137253,-0.05882352941176472,-0.056372549019607865,0.2899999999999998,-13.0,0.13
466,0.029761904761904767,-0.05357142857142855,0.023809523809523836,0.030000000000000027,-25.0,0.19
467,0.08647058823529419,0.06882352941176473,-0.1552941176470588,0.3300000000000003,-10.0,0.6699999999999999
468,-0.20166666666666672,-0.010000000000000009,0.21166666666666667,-0.6200000000000001,23.0,-0.7999999999999999
469,-0.1449579831932773,0.11239495798319327,0.03256302521008403,-0.31999999999999984,38.0,-0.32
470,0.04105263157894734,0.004561403508771933,-0.045614035087719274,0.13000000000000012,-20.0,0.5899999999999999
471,-0.0037105751391465214,0.06307977736549164,-0.05936920222634509,0.050000000000000266,-34.0,-0.28
472,-0.0574162679425837,-0.006379585326953763,0.06379585326953746,-0.17999999999999994,-8.0,-0.73
473,0.012653061224489837,0.06489795918367347,-0.07755102040816328,0.10000000000000009,-6.0,-0.1399999999999999
474,-0.05370569280343718,-0.0694593626924454,0.12316505549588255,-0.2300000000000002,26.0,-0.44999999999999996
475,0.016363636363636358,0.0018181818181818299,-0.018181818181818188,0.04999999999999982,28.0,0.14000000000000012
476,-0.14180154820548907,0.16819141449683322,-0.026389866291344127,-0.26000000000000023,-13.0,-0.20999999999999996
477,0.23747276688453156,0.015250544662309407,-0.2527233115468409,0.73,-24.0,1.57
478,0.30204342273307794,-0.12132822477650063,-0.18071519795657726,0.79,-7.0,1.56
479,0.07723089235694269,-0.03161264505802319,-0.045618247298919556,0.20000000000000018,-4.0,0.21999999999999997
480,0.06457065584854638,-0.13657876943881003,0.07200811359026368,0.06000000000000005,17.0,-0.010000000000000009
481,-0.16024187452758887,-0.0468631897203326,0.20710506424792138,-0.5299999999999998,20.0,-1.35
482,0.15020408163265309,0.015510204081632645,-0.1657142857142857,0.4700000000000002,10.0,0.8099999999999999
483,0.02608695652173909,0.03130434782608697,-0.05739130434782608,0.11000000000000032,-39.0,-0.32000000000000006
484,0.05999999999999994,-0.09999999999999998,0.04000000000000001,0.08000000000000007,-20.0,0.5
485,-0.18411712511091394,0.1157941437444543,0.06832298136645962,-0.43999999999999995,-29.0,-1.63
486,-0.21020408163265303,0.08448979591836733,0.1257142857142857,-0.5500000000000003,10.0,-1.31
487,0.03391304347826085,-0.13130434782608696,0.09739130434782609,-0.03000000000000025,19.0,0.8200000000000001
488,-0.0018604651162790753,-0.11209302325581394,0.11395348837209301,-0.11999999999999988,-28.0,0.15000000000000002
489,0.20808510638297872,-0.11914893617021277,-0.08893617021276595,0.51,-20.0,1.05
490,-0.09005442850074219,0.052944087085601166,0.037110341415141024,-0.20999999999999996,22.0,-0.28
491,0.3,-0.06,-0.24,0.8399999999999999,-14.0,1.1800000000000002
492,-0.2981395348837209,0.17209302325581394,0.12604651162790698,-0.72,42.0,-1.33
493,0.09191489361702126,0.059148936170212774,-0.15106382978723404,0.32999999999999985,6.0,0.13
494,-0.1869639794168096,0.04631217838765006,0.1406518010291595,-0.51,-14.0,-0.6000000000000001
495,0.19119226638023634,-0.07089151450053705,-0.12030075187969924,0.5,-52.0,1.22
496,0.22045680238331677,-0.08937437934458786,-0.13108242303872888,0.5699999999999998,-33.0,0.79
497,0.15769944341372916,-0.027829313543599243,-0.12987012987012986,0.44000000000000017,-5.0,1.03
498,-0.033492822966507185,0.0430622009569378,-0.009569377990430616,-0.05999999999999983,47.0,-0.19
499,0.029264536003080432,-0.018482864844050817,-0.010781671159029643,0.06999999999999984,19.0,-0.42999999999999994
500,0.028225806451612878,0.05174731182795697,-0.07997311827956988,0.13000000000000012,-8.0,0.24
501,0.023636363636363678,0.07818181818181819,-0.10181818181818182,0.15000000000000036,-35.0,-0.10000000000000009
502,0.17431972789115652,-0.005102040816326536,-0.16921768707482995,0.52,-22.0,0.62
503,0.012443438914027216,-0.05392156862745098,0.04147812971342382,-0.009999999999999787,-13.0,0.79
504,0.18261787473610136,-0.08655876143560873,-0.0960591133004926,0.4700000000000002,12.0,1.13
505,0.09849056603773587,-0.026415094339622636,-0.07207547169811321,0.27,-27.0,0.76
506,0.0321568627450981,-0.03450980392156866,0.0023529411764705854,0.06000000000000005,15.0,-0.33000000000000007
507,0.17224489795918368,-0.015102040816326545,-0.15714285714285714,0.5,-6.0,0.85
508,-0.25020408163265306,0.024489795918367335,0.2257142857142857,-0.73,11.0,-1.4700000000000002
509,-0.03500000000000003,-0.03083333333333335,0.06583333333333334,-0.14000000000000012,5.0,-0.020000000000000018
510,0.027755102040816326,-0.004897959183673473,-0.022857142857142854,0.08000000000000007,13.0,-0.33000000000000007
511,0.014405762304921965,-0.04881952781112445,0.03441376550620248,0.0,1.0,0.49
512,0.1702040816326531,0.03551020408163266,-0.20571428571428568,0.5500000000000003,-9.0,1.0499999999999998
513,-0.007346938775510181,0.004897959183673473,0.0024489795918367363,-0.020000000000000018,-18.0,0.06000000000000005
514,-0.15020408163265309,-0.015510204081632645,0.1657142857142857,-0.4700000000000002,-10.0,-0.8099999999999999
515,0.0273469387755102,0.015102040816326545,-0.04244897959183673,0.10000000000000009,-1.0,0.17999999999999994
