,index,date,home_team,away_team,home_score,away_score
454,16740,1989-05-27,Scotland,England,0.0,2.0
455,16743,1989-05-28,Republic of Ireland,Malta,2.0,0.0
456,16744,1989-05-28,Trinidad and Tobago,Costa Rica,1.0,1.0
457,16749,1989-05-30,Scotland,Chile,2.0,0.0
458,16750,1989-05-31,Finland,Netherlands,0.0,1.0
459,16751,1989-05-31,Norway,Austria,4.0,1.0
460,16753,1989-05-31,Sweden,Algeria,2.0,0.0
461,16756,1989-06-01,Luxembourg,Belgium,0.0,5.0
462,16762,1989-06-03,Egypt,Chile,2.0,0.0
463,16763,1989-06-03,England,Poland,3.0,0.0
464,16765,1989-06-03,Nepal,South Korea,0.0,4.0
465,16770,1989-06-04,Republic of Ireland,Hungary,2.0,0.0
466,16773,1989-06-04,United States,Peru,3.0,0.0
467,16774,1989-06-05,Malaysia,South Korea,0.0,3.0
468,16777,1989-06-07,Denmark,England,1.0,1.0
469,16780,1989-06-07,Singapore,South Korea,0.0,3.0
470,16781,1989-06-07,Switzerland,Czechoslovakia,0.0,1.0
471,16782,1989-06-08,Bolivia,Uruguay,0.0,0.0
472,16783,1989-06-08,Brazil,Portugal,4.0,0.0
473,16784,1989-06-08,Canada,Belgium,0.0,2.0
474,16786,1989-06-10,Kenya,Egypt,0.0,0.0
475,16787,1989-06-10,Nigeria,Cameroon,2.0,0.0
476,16790,1989-06-11,Costa Rica,Trinidad and Tobago,1.0,0.0
477,16795,1989-06-14,Denmark,Sweden,6.0,0.0
478,16796,1989-06-14,Iceland,Austria,0.0,0.0
479,16797,1989-06-14,Norway,Yugoslavia,1.0,2.0
480,16798,1989-06-14,Uruguay,Bolivia,1.0,0.0
481,16799,1989-06-16,Brazil,Sweden,1.0,2.0
482,16802,1989-06-17,United States,Guatemala,2.0,1.0
483,16804,1989-06-18,Denmark,Brazil,4.0,0.0
484,16808,1989-06-19,Uruguay,Chile,2.0,2.0
485,16810,1989-06-21,Switzerland,Brazil,1.0,0.0
486,16813,1989-06-24,United States,Colombia,0.0,1.0
487,16814,1989-06-25,Angola,Cameroon,1.0,2.0
488,16815,1989-06-25,El Salvador,Costa Rica,2.0,4.0
489,16819,1989-06-25,Liberia,Egypt,1.0,0.0
490,16824,1989-06-26,South Korea,Czechoslovakia,0.0,0.0
491,16826,1989-06-27,Haiti,Colombia,0.0,4.0
492,16828,1989-07-01,Brazil,Venezuela,3.0,1.0
493,16830,1989-07-02,Argentina,Chile,1.0,0.0
494,16833,1989-07-02,Uruguay,Ecuador,0.0,1.0
495,16835,1989-07-03,Brazil,Peru,0.0,0.0
496,16836,1989-07-03,Venezuela,Colombia,2.0,4.0
497,16837,1989-07-04,Argentina,Ecuador,0.0,0.0
498,16839,1989-07-04,Uruguay,Bolivia,3.0,0.0
499,16841,1989-07-05,Colombia,Paraguay,0.0,1.0
500,16843,1989-07-06,Chile,Uruguay,0.0,3.0
501,16849,1989-07-07,Brazil,Colombia,0.0,0.0
502,16854,1989-07-08,Uruguay,Argentina,0.0,1.0
503,16857,1989-07-09,Brazil,Paraguay,2.0,0.0
504,16858,1989-07-09,Colombia,Peru,1.0,1.0
505,16864,1989-07-10,Argentina,Bolivia,0.0,0.0
506,16870,1989-07-12,Brazil,Argentina,2.0,0.0
507,16871,1989-07-12,Paraguay,Uruguay,0.0,3.0
508,16874,1989-07-14,Argentina,Uruguay,0.0,2.0
509,16875,1989-07-14,Brazil,Paraguay,3.0,0.0
510,16877,1989-07-16,Brazil,Uruguay,1.0,0.0
511,16878,1989-07-16,Costa Rica,El Salvador,1.0,0.0
512,16879,1989-07-16,Egypt,DR Congo,2.0,0.0
513,16884,1989-07-16,Paraguay,Argentina,0.0,0.0
514,16887,1989-07-23,Brazil,Japan,1.0,0.0
515,16890,1989-07-28,DR Congo,Egypt,0.0,0.0
516,16897,1989-07-30,Venezuela,Brazil,0.0,4.0
517,16900,1989-08-06,Uruguay,Colombia,0.0,0.0
518,16902,1989-08-10,Mexico,South Korea,4.0,2.0
519,16903,1989-08-12,Egypt,Malawi,1.0,0.0
520,16906,1989-08-13,Cameroon,Gabon,2.0,1.0
521,16907,1989-08-13,Chile,Brazil,1.0,1.0
522,16912,1989-08-13,United States,South Korea,1.0,2.0
523,16913,1989-08-16,Sweden,France,2.0,4.0
524,16915,1989-08-20,Brazil,Venezuela,6.0,0.0
525,16916,1989-08-20,Colombia,Ecuador,2.0,0.0
526,16921,1989-08-23,Austria,Iceland,2.0,1.0
527,16922,1989-08-23,Belgium,Denmark,3.0,0.0
528,16923,1989-08-23,Finland,Yugoslavia,2.0,2.0
529,16933,1989-08-26,Egypt,Kenya,2.0,0.0
530,16936,1989-08-27,Cameroon,Nigeria,1.0,0.0
531,16940,1989-08-27,Paraguay,Colombia,2.0,1.0
532,16941,1989-08-27,Peru,Uruguay,0.0,2.0
533,16946,1989-08-31,Portugal,Romania,0.0,0.0
534,16949,1989-09-03,Bolivia,Uruguay,2.0,1.0
535,16950,1989-09-03,Brazil,Chile,1.0,0.0
536,16951,1989-09-03,Ecuador,Colombia,0.0,0.0
537,16953,1989-09-05,Czechoslovakia,Romania,2.0,0.0
538,16956,1989-09-06,Austria,Russia,0.0,0.0
539,16957,1989-09-06,Belgium,Portugal,3.0,0.0
540,16960,1989-09-06,Republic of Ireland,Germany,1.0,1.0
541,16961,1989-09-06,Netherlands,Denmark,2.0,2.0
542,16963,1989-09-06,Sweden,England,0.0,0.0
543,16964,1989-09-06,Yugoslavia,Scotland,3.0,1.0
544,16967,1989-09-16,South Korea,Egypt,0.0,1.0
545,16968,1989-09-17,Colombia,Paraguay,2.0,1.0
546,16969,1989-09-17,El Salvador,United States,0.0,1.0
547,16970,1989-09-17,Uruguay,Bolivia,2.0,0.0
548,16972,1989-09-20,Italy,Bulgaria,4.0,0.0
549,16974,1989-09-20,Spain,Poland,1.0,0.0
550,16976,1989-09-20,Yugoslavia,Greece,3.0,0.0
551,16980,1989-09-24,Uruguay,Peru,2.0,0.0
552,16981,1989-09-25,Kuwait,Egypt,0.0,0.0
553,16984,1989-10-04,Malta,Austria,1.0,2.0
554,16985,1989-10-06,Czechoslovakia,Portugal,2.0,1.0
555,16986,1989-10-08,Algeria,Egypt,0.0,0.0
556,16987,1989-10-08,Cameroon,Tunisia,2.0,0.0
557,16989,1989-10-08,Guatemala,United States,0.0,0.0
558,16990,1989-10-08,Sweden,Albania,3.0,1.0
559,16993,1989-10-11,Denmark,Romania,3.0,0.0
560,16994,1989-10-11,France,Scotland,3.0,0.0
561,16995,1989-10-11,Hungary,Spain,2.0,2.0
562,16996,1989-10-11,Republic of Ireland,Northern Ireland,3.0,0.0
563,16998,1989-10-11,Poland,England,0.0,0.0
564,16999,1989-10-11,Switzerland,Belgium,2.0,2.0
565,17000,1989-10-11,Wales,Netherlands,1.0,2.0
566,17001,1989-10-11,Yugoslavia,Norway,1.0,0.0
567,17003,1989-10-12,United Arab Emirates,North Korea,0.0,0.0
568,17004,1989-10-13,South Korea,Qatar,0.0,0.0
569,17005,1989-10-14,Italy,Brazil,0.0,1.0
570,17006,1989-10-15,Colombia,Israel,1.0,0.0
571,17008,1989-10-16,South Korea,North Korea,1.0,0.0
572,17010,1989-10-17,China,United Arab Emirates,1.0,2.0
573,17011,1989-10-20,China,South Korea,0.0,1.0
574,17014,1989-10-21,Saudi Arabia,United Arab Emirates,0.0,0.0
575,17020,1989-10-24,United Arab Emirates,Qatar,1.0,1.0
576,17022,1989-10-25,Belgium,Luxembourg,1.0,1.0
577,17023,1989-10-25,Czechoslovakia,Switzerland,3.0,0.0
578,17027,1989-10-25,Poland,Sweden,0.0,2.0
579,17028,1989-10-25,Saudi Arabia,South Korea,0.0,2.0
580,17030,1989-10-25,Turkey,Austria,3.0,0.0
581,17033,1989-10-28,Cyprus,Yugoslavia,1.0,2.0
582,17038,1989-10-28,United Arab Emirates,South Korea,1.0,1.0
583,17040,1989-10-30,Israel,Colombia,0.0,0.0
584,17053,1989-11-03,Qatar,Egypt,0.0,2.0
585,17059,1989-11-05,United States,El Salvador,0.0,0.0
586,17062,1989-11-11,Italy,Algeria,1.0,0.0
587,17065,1989-11-14,Brazil,Yugoslavia,0.0,0.0
588,17066,1989-11-14,United States,Bermuda,2.0,1.0
589,17068,1989-11-15,Austria,German DR,3.0,0.0
590,17069,1989-11-15,England,Italy,0.0,0.0
591,17072,1989-11-15,Malta,Republic of Ireland,0.0,2.0
592,17073,1989-11-15,Netherlands,Finland,3.0,0.0
593,17074,1989-11-15,Portugal,Czechoslovakia,0.0,0.0
594,17075,1989-11-15,Romania,Denmark,3.0,1.0
595,17077,1989-11-15,Scotland,Norway,1.0,1.0
596,17078,1989-11-15,Spain,Hungary,4.0,0.0
597,17080,1989-11-17,Egypt,Algeria,1.0,0.0
598,17082,1989-11-19,Trinidad and Tobago,United States,0.0,1.0
599,17083,1989-11-19,Tunisia,Cameroon,0.0,1.0
600,17094,1989-12-04,Central African Republic,Cameroon,1.0,2.0
601,17097,1989-12-06,Chad,Cameroon,0.0,1.0
602,17105,1989-12-11,Chad,Cameroon,0.0,0.0
603,17107,1989-12-13,England,Yugoslavia,2.0,1.0
604,17108,1989-12-13,Spain,Switzerland,2.0,1.0
605,17110,1989-12-13,Central African Republic,Cameroon,1.0,2.0
606,17114,1989-12-20,Netherlands,Brazil,0.0,1.0
607,17115,1989-12-21,Italy,Argentina,0.0,0.0
608,17119,1990-01-14,Algeria,Cameroon,3.0,1.0
609,17120,1990-01-17,Greece,Belgium,2.0,0.0
610,17121,1990-01-17,Mexico,Argentina,2.0,0.0
611,17131,1990-01-25,United Arab Emirates,Egypt,1.0,2.0
612,17134,1990-01-27,United Arab Emirates,Egypt,1.0,0.0
613,17137,1990-02-02,Colombia,Uruguay,0.0,2.0
614,17140,1990-02-02,United States,Costa Rica,0.0,2.0
615,17141,1990-02-04,Algeria,Romania,0.0,0.0
616,17142,1990-02-04,Costa Rica,Uruguay,0.0,2.0
617,17144,1990-02-04,South Korea,Norway,2.0,3.0
618,17145,1990-02-04,United States,Colombia,1.0,1.0
619,17147,1990-02-05,United Arab Emirates,Denmark,1.0,1.0
620,17149,1990-02-10,Malta,South Korea,1.0,2.0
621,17152,1990-02-11,Togo,Cameroon,1.0,1.0
622,17153,1990-02-12,United Arab Emirates,Finland,1.0,1.0
623,17154,1990-02-13,Bermuda,United States,0.0,1.0
624,17155,1990-02-14,Egypt,Denmark,0.0,0.0
625,17156,1990-02-14,United Arab Emirates,Sweden,2.0,1.0
626,17157,1990-02-15,Iraq,South Korea,0.0,0.0
627,17159,1990-02-17,United Arab Emirates,Sweden,0.0,2.0
628,17160,1990-02-18,Egypt,South Korea,0.0,0.0
629,17161,1990-02-20,Colombia,Russia,0.0,0.0
630,17162,1990-02-21,Belgium,Sweden,0.0,0.0
631,17166,1990-02-21,Netherlands,Italy,0.0,0.0
632,17167,1990-02-21,Spain,Czechoslovakia,1.0,0.0
633,17168,1990-02-22,Costa Rica,Russia,1.0,2.0
634,17169,1990-02-22,Oman,United Arab Emirates,1.0,1.0
635,17172,1990-02-24,United States,Russia,1.0,3.0
636,17173,1990-02-27,Qatar,United Arab Emirates,0.0,0.0
637,17174,1990-02-28,Egypt,Austria,0.0,0.0
638,17178,1990-03-02,Ivory Coast,Egypt,3.0,1.0
639,17179,1990-03-03,Cameroon,Zambia,0.0,1.0
640,17183,1990-03-05,Bahrain,United Arab Emirates,1.0,0.0
641,17184,1990-03-05,Nigeria,Egypt,1.0,0.0
642,17185,1990-03-06,Cameroon,Senegal,0.0,2.0
643,17190,1990-03-08,Algeria,Egypt,2.0,0.0
644,17193,1990-03-09,Cameroon,Kenya,2.0,0.0
645,17194,1990-03-09,Kuwait,United Arab Emirates,6.0,1.0
646,17198,1990-03-10,United States,Finland,2.0,1.0
647,17206,1990-03-20,Hungary,United States,2.0,0.0
648,17207,1990-03-20,Mexico,Uruguay,2.0,1.0
649,17208,1990-03-21,Basque Country,Romania,2.0,2.0
650,17213,1990-03-28,Egypt,Romania,1.0,3.0
651,17214,1990-03-28,England,Brazil,1.0,0.0
652,17215,1990-03-28,German DR,United States,3.0,2.0
653,17218,1990-03-28,Republic of Ireland,Wales,1.0,0.0
654,17220,1990-03-28,Poland,Yugoslavia,0.0,0.0
655,17221,1990-03-28,Russia,Netherlands,2.0,1.0
656,17222,1990-03-28,Scotland,Argentina,1.0,0.0
657,17223,1990-03-28,Spain,Austria,2.0,3.0
658,17224,1990-03-31,Switzerland,Italy,0.0,1.0
659,17228,1990-04-03,Switzerland,Romania,2.0,1.0
660,17229,1990-04-04,Czechoslovakia,Egypt,0.0,1.0
661,17230,1990-04-08,United States,Iceland,4.0,1.0
662,17231,1990-04-11,Algeria,Sweden,1.0,1.0
663,17232,1990-04-11,Austria,Hungary,3.0,0.0
664,17234,1990-04-11,German DR,Egypt,2.0,0.0
665,17239,1990-04-17,Mexico,Colombia,2.0,0.0
666,17242,1990-04-22,United States,Colombia,0.0,1.0
667,17243,1990-04-25,England,Czechoslovakia,4.0,2.0
668,17244,1990-04-25,Germany,Uruguay,3.0,3.0
669,17245,1990-04-25,Republic of Ireland,Russia,1.0,0.0
670,17246,1990-04-25,Israel,Romania,1.0,4.0
671,17247,1990-04-25,Scotland,German DR,0.0,1.0
672,17248,1990-04-25,Sweden,Wales,4.0,2.0
673,17254,1990-05-03,Austria,Argentina,1.0,1.0
674,17255,1990-05-04,Colombia,Poland,2.0,1.0
675,17256,1990-05-05,Brazil,Bulgaria,2.0,1.0
676,17257,1990-05-05,United States,Malta,1.0,0.0
677,17259,1990-05-06,Costa Rica,Poland,0.0,2.0
678,17262,1990-05-08,Switzerland,Argentina,1.0,1.0
679,17263,1990-05-08,Andalusia,Uruguay,1.0,1.0
680,17264,1990-05-09,United States,Poland,3.0,1.0
681,17265,1990-05-13,Brazil,German DR,3.0,3.0
682,17269,1990-05-15,England,Denmark,1.0,0.0
683,17271,1990-05-16,Republic of Ireland,Finland,1.0,1.0
684,17273,1990-05-16,Scotland,Egypt,1.0,3.0
685,17276,1990-05-18,Northern Ireland,Uruguay,1.0,0.0
686,17278,1990-05-19,Scotland,Poland,1.0,1.0
687,17282,1990-05-20,Wales,Costa Rica,1.0,0.0
688,17283,1990-05-21,Poland,United Arab Emirates,4.0,0.0
689,17284,1990-05-21,Romania,Egypt,1.0,0.0
690,17285,1990-05-22,England,Uruguay,1.0,2.0
691,17286,1990-05-22,Israel,Argentina,1.0,2.0
692,17287,1990-05-26,Belgium,Romania,2.0,2.0
693,17289,1990-05-26,Egypt,Colombia,1.0,1.0
694,17291,1990-05-26,Germany,Czechoslovakia,1.0,0.0
695,17292,1990-05-26,Turkey,Republic of Ireland,0.0,0.0
696,17293,1990-05-26,Yugoslavia,Spain,0.0,1.0
