,index,date,home_team,away_team,home_score,away_score,resultado
435,14750,1985-04-19,Iraq,Jordan,2.0,0.0,1
436,14754,1985-04-20,Canada,Guatemala,2.0,1.0,1
437,14760,1985-04-21,Malawi,Morocco,0.0,0.0,0
438,14763,1985-04-23,Peru,Uruguay,2.0,1.0,1
439,14766,1985-04-25,Brazil,Colombia,2.0,1.0,1
440,14771,1985-04-28,Brazil,Peru,0.0,1.0,2
441,14772,1985-04-28,Colombia,Uruguay,2.0,1.0,1
442,14776,1985-04-28,Paraguay,Argentina,1.0,0.0,1
443,14781,1985-04-30,Wales,Spain,3.0,0.0,1
444,14782,1985-05-01,Belgium,Poland,2.0,0.0,1
445,14788,1985-05-01,Northern Ireland,Turkey,2.0,0.0,1
446,14789,1985-05-01,Romania,England,0.0,0.0,0
447,14790,1985-05-01,Tunisia,Algeria,1.0,0.0,1
448,14791,1985-05-02,Brazil,Uruguay,2.0,0.0,1
449,14792,1985-05-02,Bulgaria,France,2.0,0.0,1
450,14800,1985-05-05,Brazil,Argentina,2.0,1.0,1
451,14801,1985-05-05,Guatemala,Canada,1.0,1.0,0
452,14802,1985-05-05,Iraq,Qatar,2.0,1.0,1
453,14806,1985-05-08,Denmark,German DR,4.0,1.0,1
454,14807,1985-05-08,Haiti,Canada,0.0,2.0,2
455,14808,1985-05-09,Argentina,Paraguay,1.0,1.0,0
456,14811,1985-05-14,Argentina,Chile,2.0,0.0,1
457,14812,1985-05-14,Hungary,Netherlands,0.0,1.0,2
458,14813,1985-05-15,Colombia,Brazil,1.0,0.0,1
459,14819,1985-05-19,Greece,Poland,1.0,4.0,2
460,14820,1985-05-19,South Korea,Malaysia,2.0,0.0,1
461,14822,1985-05-21,Chile,Brazil,2.0,1.0,1
462,14823,1985-05-22,Finland,England,1.0,1.0,0
463,14826,1985-05-25,Scotland,England,1.0,0.0,1
464,14827,1985-05-26,Bolivia,Paraguay,1.0,1.0,0
465,14830,1985-05-26,Japan,Uruguay,1.0,4.0,2
466,14831,1985-05-26,Republic of Ireland,Spain,0.0,0.0,0
467,14832,1985-05-26,Venezuela,Argentina,2.0,3.0,2
468,14833,1985-05-28,Iceland,Scotland,0.0,1.0,2
469,14834,1985-05-30,Albania,Poland,0.0,1.0,2
470,14836,1985-06-01,Bulgaria,Yugoslavia,2.0,1.0,1
471,14838,1985-06-02,Bolivia,Brazil,0.0,2.0,2
472,14839,1985-06-02,Canada,Ghana,2.0,1.0,1
473,14840,1985-06-02,Colombia,Argentina,1.0,3.0,2
474,14842,1985-06-02,Mexico,Italy,1.0,1.0,0
475,14846,1985-06-05,Denmark,Russia,4.0,2.0,1
476,14850,1985-06-06,England,Italy,1.0,2.0,2
477,14852,1985-06-06,South Korea,Thailand,3.0,2.0,1
478,14854,1985-06-08,Brazil,Chile,3.0,1.0,1
479,14855,1985-06-08,South Korea,Bahrain,3.0,0.0,1
480,14856,1985-06-09,Argentina,Venezuela,3.0,0.0,1
481,14857,1985-06-09,Canada,Iraq,1.0,6.0,2
482,14858,1985-06-09,Mexico,England,1.0,0.0,1
483,14859,1985-06-09,Paraguay,Bolivia,3.0,0.0,1
484,14861,1985-06-12,England,Germany,3.0,0.0,1
485,14862,1985-06-12,Iceland,Spain,1.0,2.0,2
486,14863,1985-06-15,South Korea,Iraq,2.0,0.0,1
487,14864,1985-06-15,Mexico,Germany,2.0,0.0,1
488,14866,1985-06-16,Argentina,Colombia,1.0,0.0,1
489,14867,1985-06-16,Paraguay,Brazil,0.0,2.0,2
490,14869,1985-06-16,United States,England,0.0,5.0,2
491,14871,1985-06-23,Brazil,Paraguay,1.0,1.0,0
492,14873,1985-06-23,Peru,Argentina,1.0,0.0,1
493,14882,1985-06-30,Argentina,Peru,2.0,2.0,0
494,14884,1985-06-30,Brazil,Bolivia,1.0,1.0,0
495,14889,1985-07-04,Bahrain,Iraq,1.0,1.0,0
496,14898,1985-07-08,Iraq,Mauritania,2.0,0.0,1
497,14906,1985-07-10,Saudi Arabia,Iraq,2.0,3.0,2
498,14908,1985-07-12,Bahrain,Iraq,0.0,1.0,2
499,14909,1985-07-12,Egypt,Morocco,0.0,0.0,0
500,14912,1985-07-13,Algeria,Zambia,2.0,0.0,1
501,14917,1985-07-21,South Korea,Indonesia,2.0,0.0,1
502,14920,1985-07-28,Morocco,Egypt,2.0,0.0,1
503,14922,1985-07-28,Zambia,Algeria,0.0,1.0,2
504,14923,1985-07-30,Indonesia,South Korea,1.0,4.0,2
505,14924,1985-08-04,Kenya,Algeria,0.0,0.0,0
506,14932,1985-08-13,Algeria,Kenya,3.0,0.0,1
507,14934,1985-08-17,Canada,Costa Rica,1.0,1.0,0
508,14938,1985-08-21,France,Uruguay,2.0,0.0,1
509,14939,1985-08-21,Sweden,Poland,1.0,0.0,1
510,14941,1985-08-25,Honduras,Canada,0.0,1.0,2
511,14943,1985-08-25,Morocco,DR Congo,1.0,0.0,1
512,14944,1985-08-27,Mexico,Bulgaria,1.0,1.0,0
513,14955,1985-09-01,Costa Rica,Canada,0.0,0.0,0
514,14959,1985-09-04,Czechoslovakia,Poland,3.0,1.0,1
515,14960,1985-09-04,Netherlands,Bulgaria,1.0,0.0,1
516,14962,1985-09-08,DR Congo,Morocco,0.0,0.0,0
517,14966,1985-09-10,Wales,Scotland,1.0,1.0,0
518,14967,1985-09-11,Denmark,Sweden,0.0,3.0,2
519,14968,1985-09-11,England,Romania,1.0,1.0,0
520,14969,1985-09-11,German DR,France,2.0,0.0,1
521,14970,1985-09-11,Poland,Belgium,0.0,0.0,0
522,14972,1985-09-11,Turkey,Northern Ireland,0.0,0.0,0
523,14973,1985-09-14,Canada,Honduras,2.0,1.0,1
524,14978,1985-09-20,Mexico,Peru,0.0,0.0,0
525,14980,1985-09-20,United Arab Emirates,Iraq,2.0,3.0,2
526,14983,1985-09-22,Mexico,Peru,1.0,0.0,1
527,14984,1985-09-25,Czechoslovakia,Portugal,1.0,0.0,1
528,14986,1985-09-25,Italy,Norway,1.0,2.0,2
529,14987,1985-09-25,Luxembourg,Bulgaria,1.0,3.0,2
530,14988,1985-09-25,Russia,Denmark,1.0,0.0,1
531,14989,1985-09-25,Spain,Iceland,2.0,1.0,1
532,14992,1985-09-27,Iraq,United Arab Emirates,1.0,2.0,2
533,14999,1985-10-06,Morocco,Libya,3.0,0.0,1
534,15000,1985-10-06,Tunisia,Algeria,1.0,4.0,2
535,15005,1985-10-09,Denmark,Switzerland,0.0,0.0,0
536,15006,1985-10-09,Paraguay,Chile,0.0,0.0,0
537,15008,1985-10-11,Libya,Mexico,3.0,1.0,1
538,15012,1985-10-12,Portugal,Malta,3.0,2.0,1
539,15015,1985-10-15,Yemen,Mexico,0.0,2.0,2
540,15017,1985-10-16,Belgium,Netherlands,1.0,0.0,1
541,15019,1985-10-16,England,Turkey,5.0,0.0,1
542,15020,1985-10-16,Germany,Portugal,0.0,1.0,2
543,15021,1985-10-16,Greece,Bulgaria,0.0,2.0,2
544,15022,1985-10-16,Norway,Denmark,1.0,5.0,2
545,15023,1985-10-16,Peru,Paraguay,0.0,1.0,2
546,15024,1985-10-16,Romania,Northern Ireland,0.0,1.0,2
547,15026,1985-10-16,Scotland,German DR,0.0,0.0,0
548,15028,1985-10-16,Wales,Hungary,0.0,3.0,2
549,15029,1985-10-18,Algeria,Tunisia,3.0,0.0,1
550,15030,1985-10-18,Jordan,Mexico,0.0,0.0,0
551,15031,1985-10-18,Libya,Morocco,1.0,0.0,1
552,15033,1985-10-20,Egypt,Mexico,2.0,1.0,1
553,15037,1985-10-25,Kuwait,Mexico,0.0,0.0,0
554,15039,1985-10-26,Japan,South Korea,1.0,2.0,2
555,15043,1985-10-27,Paraguay,Colombia,3.0,0.0,1
556,15045,1985-10-30,France,Luxembourg,6.0,0.0,1
557,15048,1985-11-03,Colombia,Paraguay,2.0,1.0,1
558,15049,1985-11-03,South Korea,Japan,1.0,0.0,1
559,15052,1985-11-06,France,Yugoslavia,2.0,0.0,1
560,15056,1985-11-10,Paraguay,Chile,3.0,0.0,1
561,15058,1985-11-13,England,Northern Ireland,0.0,0.0,0
562,15059,1985-11-13,Republic of Ireland,Denmark,1.0,4.0,2
563,15062,1985-11-14,Mexico,Argentina,1.0,1.0,0
564,15063,1985-11-15,Syria,Iraq,0.0,0.0,0
565,15064,1985-11-16,German DR,Bulgaria,2.0,1.0,1
566,15065,1985-11-16,Poland,Italy,1.0,0.0,1
567,15066,1985-11-17,Chile,Paraguay,2.0,2.0,0
568,15070,1985-11-17,Mexico,Argentina,1.0,1.0,0
569,15075,1985-11-20,Netherlands,Belgium,2.0,1.0,1
570,15076,1985-11-20,Scotland,Australia,2.0,0.0,1
571,15077,1985-11-20,Spain,Austria,0.0,0.0,0
572,15085,1985-11-29,Iraq,Syria,3.0,1.0,1
573,15087,1985-12-03,Mexico,South Korea,2.0,1.0,1
574,15088,1985-12-04,Australia,Scotland,0.0,0.0,0
575,15090,1985-12-07,Mexico,Algeria,2.0,0.0,1
576,15092,1985-12-08,Tunisia,Poland,1.0,0.0,1
577,15095,1985-12-09,Hungary,South Korea,1.0,0.0,1
578,15098,1985-12-10,Mexico,South Korea,2.0,1.0,1
579,15100,1985-12-11,Algeria,Hungary,1.0,3.0,2
580,15102,1985-12-11,Turkey,Poland,1.0,1.0,0
581,15106,1985-12-13,Algeria,South Korea,0.0,2.0,2
582,15109,1985-12-14,Mexico,Hungary,2.0,0.0,1
583,15116,1985-12-18,Spain,Bulgaria,2.0,0.0,1
584,15133,1986-01-22,Portugal,Finland,1.0,1.0,0
585,15134,1986-01-22,Spain,Russia,2.0,0.0,1
586,15139,1986-01-28,Israel,Scotland,0.0,1.0,2
587,15140,1986-01-29,Canada,Paraguay,0.0,0.0,0
588,15141,1986-01-29,Egypt,England,0.0,4.0,2
589,15144,1986-02-02,Canada,Uruguay,1.0,3.0,2
590,15147,1986-02-02,Qatar,Hungary,0.0,3.0,2
591,15151,1986-02-05,Italy,Germany,1.0,2.0,2
592,15152,1986-02-05,Jamaica,Paraguay,1.0,4.0,2
593,15153,1986-02-05,Portugal,Luxembourg,2.0,0.0,1
594,15159,1986-02-09,Bulgaria,German DR,1.0,2.0,2
595,15161,1986-02-14,South Korea,Paraguay,1.0,3.0,2
596,15162,1986-02-15,Mexico,German DR,1.0,2.0,2
597,15164,1986-02-16,Indonesia,Paraguay,2.0,3.0,2
598,15166,1986-02-16,Uruguay,Poland,2.0,2.0,0
599,15168,1986-02-17,Saudi Arabia,Algeria,0.0,0.0,0
600,15170,1986-02-19,Mexico,Russia,1.0,0.0,1
601,15171,1986-02-19,Morocco,Bulgaria,0.0,0.0,0
602,15172,1986-02-19,Portugal,German DR,1.0,3.0,2
603,15173,1986-02-19,Spain,Belgium,3.0,0.0,1
604,15176,1986-02-21,Saudi Arabia,Algeria,1.0,1.0,0
605,15181,1986-02-25,Algeria,Mozambique,4.0,1.0,1
606,15186,1986-02-26,France,Northern Ireland,0.0,0.0,0
607,15189,1986-02-26,Israel,England,1.0,2.0,2
608,15190,1986-02-26,Qatar,Paraguay,1.0,1.0,0
609,15198,1986-03-01,Qatar,Paraguay,0.0,3.0,2
610,15207,1986-03-06,Mexico,Denmark,1.0,1.0,0
611,15210,1986-03-08,Algeria,Morocco,0.0,0.0,0
612,15211,1986-03-08,Bahrain,Paraguay,1.0,2.0,2
613,15215,1986-03-11,Algeria,Zambia,0.0,0.0,0
614,15217,1986-03-11,Cameroon,Morocco,1.0,1.0,0
615,15219,1986-03-12,Germany,Brazil,2.0,0.0,1
616,15220,1986-03-12,Saudi Arabia,Paraguay,0.0,0.0,0
617,15224,1986-03-14,Algeria,Cameroon,2.0,3.0,2
618,15226,1986-03-14,Iraq,Romania,1.0,1.0,0
619,15227,1986-03-14,Morocco,Zambia,1.0,0.0,1
620,15229,1986-03-16,Hungary,Brazil,3.0,0.0,1
621,15231,1986-03-17,Egypt,Morocco,1.0,0.0,1
622,15234,1986-03-20,Ivory Coast,Morocco,3.0,2.0,1
623,15236,1986-03-22,Bahrain,Iraq,0.0,0.0,0
624,15239,1986-03-24,United Arab Emirates,Iraq,2.0,2.0,0
625,15242,1986-03-26,France,Argentina,2.0,0.0,1
626,15245,1986-03-26,Italy,Austria,2.0,1.0,1
627,15246,1986-03-26,Northern Ireland,Denmark,1.0,1.0,0
628,15247,1986-03-26,Russia,England,0.0,1.0,2
629,15248,1986-03-26,Scotland,Romania,3.0,0.0,1
630,15249,1986-03-26,Spain,Poland,3.0,0.0,1
631,15250,1986-03-27,Qatar,Iraq,1.0,1.0,0
632,15254,1986-03-30,Iraq,Saudi Arabia,1.0,2.0,2
633,15256,1986-04-01,Brazil,Peru,4.0,0.0,1
634,15260,1986-04-03,Iraq,Kuwait,1.0,2.0,2
635,15263,1986-04-06,Oman,Iraq,2.0,3.0,2
636,15266,1986-04-08,Brazil,German DR,3.0,0.0,1
637,15267,1986-04-09,Bulgaria,Denmark,3.0,0.0,1
638,15270,1986-04-13,Mexico,Uruguay,1.0,0.0,1
639,15271,1986-04-17,Brazil,Finland,3.0,0.0,1
640,15272,1986-04-21,Wales,Uruguay,0.0,0.0,0
641,15273,1986-04-23,Belgium,Bulgaria,2.0,0.0,1
642,15275,1986-04-23,England,Scotland,2.0,1.0,1
643,15276,1986-04-23,Republic of Ireland,Uruguay,1.0,1.0,0
644,15277,1986-04-23,Northern Ireland,Morocco,2.0,1.0,1
645,15281,1986-04-26,Pakistan,South Korea,1.0,0.0,1
646,15283,1986-04-27,Mexico,Canada,3.0,0.0,1
647,15286,1986-04-29,South Korea,Nepal,5.0,0.0,1
648,15287,1986-04-29,Netherlands,Scotland,0.0,0.0,0
649,15288,1986-04-30,Brazil,Yugoslavia,4.0,2.0,1
650,15289,1986-04-30,Bulgaria,North Korea,3.0,0.0,1
651,15290,1986-04-30,South Korea,Sri Lanka,4.0,0.0,1
652,15291,1986-04-30,Norway,Argentina,1.0,0.0,1
653,15294,1986-05-02,China,South Korea,1.0,1.0,0
654,15296,1986-05-06,Switzerland,Algeria,2.0,0.0,1
655,15297,1986-05-07,Brazil,Chile,1.0,1.0,0
656,15301,1986-05-10,Canada,Wales,2.0,0.0,1
657,15303,1986-05-11,Italy,China,2.0,0.0,1
658,15304,1986-05-11,Japan,Algeria,2.0,1.0,1
659,15305,1986-05-13,Norway,Denmark,1.0,0.0,1
660,15308,1986-05-16,Denmark,Poland,1.0,0.0,1
661,15309,1986-05-17,Mexico,England,0.0,3.0,2
662,15310,1986-05-19,Belgium,Yugoslavia,1.0,3.0,2
663,15311,1986-05-19,Canada,Wales,0.0,3.0,2
664,15313,1986-05-24,Canada,England,0.0,1.0,2
